datetime,cooking,drinking_water,electrical_appliances,service_water
2018-01-03 10:00:00,131661.20484999998,4312.624000000005,52711.069883333344,0.0
2018-01-03 11:00:00,298018.9128333333,4170.963333333338,52586.902900000016,0.0
2018-01-03 12:00:00,130835.2119833333,4862.501000000006,55723.56218333335,0.0
2018-01-03 13:00:00,6847.009183333335,0.0,56236.07631666668,0.0
2018-01-03 14:00:00,0.0,0.0,62905.34645000003,7258.0006666666695
2018-01-03 15:00:00,0.0,0.0,67154.49988333337,11787.234666666676
2018-01-03 16:00:00,9472.41395,0.12,56036.084700000014,10784.760666666672
2018-01-03 17:00:00,157322.62918333328,25.119,48780.25235000002,10012.817666666675
2018-01-03 18:00:00,295567.62950000004,12.600000000000009,48756.423133333345,0.0
2018-01-03 19:00:00,108599.58228333328,12.600000000000009,59372.35753333336,0.0
2018-01-03 20:00:00,4723.815033333337,12.600000000000009,66732.33641666669,0.0
2018-01-03 21:00:00,0.0,12.600000000000009,62356.35005000003,0.0
2018-01-03 22:00:00,0.0,12.600000000000009,48263.539783333355,0.0
2018-01-03 23:00:00,0.0,0.0,22396.353366666684,0.0
2018-01-04 00:00:00,0.0,0.0,6178.590116666673,0.0
2018-01-04 01:00:00,0.0,0.0,25077.760766666685,0.0
2018-01-04 02:00:00,0.0,0.0,36484.43530000002,0.0
2018-01-04 03:00:00,0.0,0.0,49349.419566666686,0.0
2018-01-04 04:00:00,0.0002,0.0,52778.691200000016,0.0
2018-01-04 05:00:00,67.00088333333333,3645.8483333333375,58678.72046666667,0.0
2018-01-04 06:00:00,108.00019999999999,4929.157666666675,63135.35328333333,0.0
2018-01-04 07:00:00,17.001366666666666,2945.866333333338,57172.68091666668,8601.99033333334
2018-01-04 08:00:00,0.0006000000000000001,5229.157666666673,51889.406866666686,10994.16333333334
2018-01-04 09:00:00,6246.297183333336,0.0,45966.081616666685,7760.539666666668
2018-01-04 10:00:00,126824.85819999997,3879.3026666666715,49121.08338333335,0.0
2018-01-04 11:00:00,292174.91426666663,3379.30466666667,45824.41860000002,0.0
2018-01-04 12:00:00,142498.46546666668,4629.170666666672,48927.74523333335,0.0
2018-01-04 13:00:00,7980.590500000002,0.0,52627.749966666684,0.0
2018-01-04 14:00:00,0.0,0.0,63802.84830000002,8390.23966666667
2018-01-04 15:00:00,0.0,0.0,72095.31033333336,11093.99733333334
2018-01-04 16:00:00,5934.294816666669,25.119000000000003,55221.06755000001,10927.330666666672
2018-01-04 17:00:00,124133.474,25.119000000000003,53518.56765000002,8203.813000000004
2018-01-04 18:00:00,299816.0277,12.600000000000009,52529.993700000006,0.0
2018-01-04 19:00:00,141765.78574999995,12.600000000000009,63026.01526666669,0.0
2018-01-04 20:00:00,6660.479116666669,12.600000000000009,68620.33660000002,0.0
2018-01-04 21:00:00,0.0,12.600000000000009,63805.08175000002,0.0
2018-01-04 22:00:00,0.0,12.600000000000009,51744.51730000002,0.0
2018-01-04 23:00:00,0.0,0.0,20656.51440000001,0.0
2018-01-05 00:00:00,0.0,0.0,8160.265983333343,0.0
2018-01-05 01:00:00,0.0,0.0,26381.94125000002,0.0
2018-01-05 02:00:00,0.0,0.0,38609.43498333335,0.0
2018-01-05 03:00:00,0.0,0.0,41399.43193333335,0.0
2018-01-05 04:00:00,0.00043333333333333337,0.0,43462.120850000014,0.0
2018-01-05 05:00:00,56.0009,3545.8513333333385,53684.54773333335,0.0
2018-01-05 06:00:00,115.00008333333334,5079.158666666675,54083.61258333335,0.0
2018-01-05 07:00:00,9.00185,4079.176666666673,51831.68291666669,8359.496333333334
2018-01-05 08:00:00,0.00043333333333333337,4495.83433333334,49961.907116666676,10103.360000000008
2018-01-05 09:00:00,6480.591933333336,0.0,47694.40431666669,8127.068333333338
2018-01-05 10:00:00,120343.08654999995,3687.6350000000043,52306.068616666686,0.0
2018-01-05 11:00:00,293800.1139333333,4237.634000000005,49909.41191666669,0.0
2018-01-05 12:00:00,143037.71711666667,3512.518000000003,50431.07766666668,0.0
2018-01-05 13:00:00,10220.94436666667,0.0,49803.58400000002,0.0
2018-01-05 14:00:00,0.0,0.0,59627.854016666686,7141.643000000003
2018-01-05 15:00:00,0.0,0.0,62926.16480000002,8218.657000000007
2018-01-05 16:00:00,5489.445400000003,25.119,55039.41095000001,10650.695000000005
2018-01-05 17:00:00,123814.52799999999,25.119,55237.73471666668,13189.527666666678
2018-01-05 18:00:00,309160.7225166667,12.600000000000009,56110.89988333335,0.0
2018-01-05 19:00:00,132915.88844999997,12.600000000000009,66218.08766666669,0.0
2018-01-05 20:00:00,3895.9105333333364,12.600000000000009,71999.16260000003,0.0
2018-01-05 21:00:00,0.0,12.600000000000009,64941.4881166667,0.0
2018-01-05 22:00:00,0.0,12.600000000000009,54814.67495000002,0.0
2018-01-05 23:00:00,0.0,0.0,22353.423333333347,0.0
2018-01-06 00:00:00,0.0,0.0,7265.264050000008,0.0
2018-01-06 01:00:00,0.0,0.0,19761.948366666686,0.0
2018-01-06 02:00:00,0.0,0.0,30821.95045000002,0.0
2018-01-06 03:00:00,0.0,0.0,37359.43910000001,0.0
2018-01-06 04:00:00,0.0006000000000000001,0.0,42849.62078333335,0.0
2018-01-06 05:00:00,34.00143333333333,3212.5270000000046,49921.563966666676,0.0
2018-01-06 06:00:00,120.0,4512.501000000006,52795.95583333335,0.0
2018-01-06 07:00:00,28.001433333333335,3945.847333333339,52870.69215000002,8982.851666666671
2018-01-06 08:00:00,5e-05,4345.841333333341,52342.74228333335,11331.348333333339
2018-01-06 09:00:00,7894.306966666669,0.0,52711.07930000002,10698.243000000006
2018-01-06 10:00:00,140950.3662333333,4337.6210000000065,47206.08820000001,0.0
2018-01-06 11:00:00,298284.346,4645.95533333334,44364.431016666684,0.0
2018-01-06 12:00:00,122498.55469999996,3612.5160000000033,47925.24938333335,0.0
2018-01-06 13:00:00,5574.190083333337,0.0,47858.582983333356,0.0
2018-01-06 14:00:00,0.0,0.0,62021.162900000025,8367.132333333338
2018-01-06 15:00:00,0.0,0.0,71312.80573333336,9573.550000000003
2018-01-06 16:00:00,8627.212100000004,50.118,61976.892583333334,9805.942000000008
2018-01-06 17:00:00,135151.58379999996,25.119,64393.54866666667,7895.414666666672
2018-01-06 18:00:00,297875.56265,12.600000000000009,64361.317249999986,0.0
2018-01-06 19:00:00,127280.42999999995,12.600000000000009,76241.90650000001,0.0
2018-01-06 20:00:00,6714.629950000002,12.600000000000009,77144.56226666669,0.0
2018-01-06 21:00:00,0.0,12.600000000000009,72859.64375000003,0.0
2018-01-06 22:00:00,0.0,12.600000000000009,60525.921566666686,0.0
2018-01-06 23:00:00,0.0,0.0,21514.84891666668,0.0
2018-01-07 00:00:00,0.0,0.0,0.0,0.0
2018-01-07 01:00:00,0.0,0.0,0.0,0.0
2018-01-07 02:00:00,0.0,0.0,0.0,0.0
2018-01-07 03:00:00,0.0,0.0,0.0,0.0
2018-01-07 04:00:00,0.0008333333333333334,0.0,0.0,0.0
2018-01-07 05:00:00,43.001283333333326,3345.8613333333383,0.0,0.0
2018-01-07 06:00:00,73.00078333333333,4345.837333333338,0.0,0.0
2018-01-07 07:00:00,60.00096666666666,4095.8483333333375,0.0,9011.069000000001
2018-01-07 08:00:00,4.000216666666667,3962.5060000000067,0.0,10663.251000000006
2018-01-07 09:00:00,7190.010083333336,0.0,0.0,8087.840666666665
2018-01-07 10:00:00,129031.60759999997,3237.649000000006,0.0,0.0
2018-01-07 11:00:00,293223.68159999995,4845.95133333334,0.0,0.0
2018-01-07 12:00:00,138892.23931666662,4829.153666666673,0.0,0.0
2018-01-07 13:00:00,7582.381316666671,0.0,0.0,0.0
2018-01-07 14:00:00,0.0,0.0,0.0,7990.537666666673
2018-01-07 15:00:00,0.0,0.0,0.0,10693.258000000009
2018-01-07 16:00:00,7401.563250000004,0.12,0.0,10179.98666666667
2018-01-07 17:00:00,134508.52031666663,25.119000000000003,0.0,8977.85366666667
2018-01-07 18:00:00,293733.24750000006,12.600000000000009,0.0,0.0
2018-01-07 19:00:00,134522.0249333333,12.600000000000009,0.0,0.0
2018-01-07 20:00:00,7246.2959333333365,12.600000000000009,0.0,0.0
2018-01-07 21:00:00,0.0,12.600000000000009,0.0,0.0
2018-01-07 22:00:00,0.0,12.600000000000009,0.0,0.0
2018-01-07 23:00:00,0.0,0.0,0.0,0.0
2018-01-08 00:00:00,0.0,0.0,6115.252866666673,0.0
2018-01-08 01:00:00,0.0,0.0,20881.099533333352,0.0
2018-01-08 02:00:00,0.0,0.0,33149.44190000002,0.0
2018-01-08 03:00:00,0.0,0.0,38421.93020000002,0.0
2018-01-08 04:00:00,0.0,0.0,43880.127883333356,0.0
2018-01-08 05:00:00,25.000899999999998,4479.171666666674,45289.73316666669,0.0
2018-01-08 06:00:00,104.00026666666666,3745.8483333333397,48102.45716666668,0.0
2018-01-08 07:00:00,51.000833333333325,4312.503000000005,48475.524516666694,7167.923666666668
2018-01-08 08:00:00,6.666666666666667e-05,4495.834333333339,49929.41568333335,11189.134333333343
2018-01-08 09:00:00,5839.896266666668,0.0,53847.73733333335,7902.200333333336
2018-01-08 10:00:00,121974.2741833333,3745.97633333334,54624.40501666667,0.0
2018-01-08 11:00:00,301174.44496666663,3837.634000000007,51215.242650000015,0.0
2018-01-08 12:00:00,135430.95261666662,3995.8413333333365,54039.408700000015,0.0
2018-01-08 13:00:00,10243.631100000004,0.0,56250.248833333346,0.0
2018-01-08 14:00:00,0.0,0.0,66241.17593333335,9106.856333333342
2018-01-08 15:00:00,0.0,0.0,70131.98803333336,11007.435666666672
2018-01-08 16:00:00,7417.728183333336,25.119000000000003,59379.408550000015,10669.849666666667
2018-01-08 17:00:00,125773.99524999996,50.118,56664.403766666685,8212.965666666669
2018-01-08 18:00:00,303191.1441333333,12.600000000000009,56100.392416666684,0.0
2018-01-08 19:00:00,134002.0385833333,12.600000000000009,69132.34438333336,0.0
2018-01-08 20:00:00,5785.730100000004,12.600000000000009,79009.06066666669,0.0
2018-01-08 21:00:00,0.0,12.600000000000009,71682.31145000002,0.0
2018-01-08 22:00:00,0.0,12.600000000000009,57392.430550000034,0.0
2018-01-08 23:00:00,0.0,0.0,25572.67313333335,0.0
2018-01-09 00:00:00,0.0,0.0,7296.090466666673,0.0
2018-01-09 01:00:00,0.0,0.0,23648.59303333335,0.0
2018-01-09 02:00:00,0.0,0.0,32132.77780000002,0.0
2018-01-09 03:00:00,0.0,0.0,39783.60125000002,0.0
2018-01-09 04:00:00,0.0,0.0,42671.038383333354,0.0
2018-01-09 05:00:00,12.001249999999999,3829.182666666674,46528.05011666668,0.0
2018-01-09 06:00:00,116.00006666666667,2629.20366666667,47661.94943333335,0.0
2018-01-09 07:00:00,54.001099999999994,4112.509000000005,41998.11896666668,7307.1973333333335
2018-01-09 08:00:00,0.0005333333333333334,4579.161666666671,46954.415750000015,8588.648000000003
2018-01-09 09:00:00,9494.559916666669,0.0,51115.23901666668,10056.76133333334
2018-01-09 10:00:00,137086.08436666665,4387.627000000008,50075.232433333345,0.0
2018-01-09 11:00:00,284672.73575,4254.292666666673,50869.403050000015,0.0
2018-01-09 12:00:00,133821.3224666666,4845.831333333341,56418.56661666668,0.0
2018-01-09 13:00:00,10111.377883333338,0.0,56291.909033333344,0.0
2018-01-09 14:00:00,0.0,0.0,69453.66876666667,7577.162333333336
2018-01-09 15:00:00,0.0,0.0,72917.81430000001,11776.417333333346
2018-01-09 16:00:00,4590.689216666668,25.119000000000003,58622.74000000001,11054.819666666674
2018-01-09 17:00:00,130292.80908333331,25.119,56359.402416666686,9982.67266666667
2018-01-09 18:00:00,295421.9144333333,12.600000000000009,57392.90033333334,0.0
2018-01-09 19:00:00,137120.31478333328,12.600000000000009,61196.439550000025,0.0
2018-01-09 20:00:00,7932.69361666667,12.600000000000009,75843.14938333335,0.0
2018-01-09 21:00:00,0.0,12.600000000000009,72865.48036666668,0.0
2018-01-09 22:00:00,0.0,12.600000000000009,56891.68048333336,0.0
2018-01-09 23:00:00,0.0,0.0,20844.845450000008,0.0
2018-01-10 00:00:00,0.0,0.0,10103.597116666679,0.0
2018-01-10 01:00:00,0.0,0.0,27433.600966666687,0.0
2018-01-10 02:00:00,0.0,0.0,33255.27965000002,0.0
2018-01-10 03:00:00,0.0,0.0,38365.26700000002,0.0
2018-01-10 04:00:00,0.00035,0.0,42927.706400000025,0.0
2018-01-10 05:00:00,0.0018666666666666666,4895.826333333341,55294.88228333335,0.0
2018-01-10 06:00:00,104.00026666666666,4145.84533333334,50853.94911666668,0.0
2018-01-10 07:00:00,76.00038333333333,2995.8653333333377,49552.51276666668,7573.941000000005
2018-01-10 08:00:00,0.0,3645.848333333338,55650.22645000002,10464.096333333335
2018-01-10 09:00:00,7621.2263500000045,0.0,56325.239066666676,9515.006666666675
2018-01-10 10:00:00,121857.99161666665,4612.623000000008,56865.23358333333,0.0
2018-01-10 11:00:00,303052.22528333333,4579.284666666672,54253.560983333344,0.0
2018-01-10 12:00:00,135759.71856666665,3762.515000000004,47611.07706666668,0.0
2018-01-10 13:00:00,6442.011183333337,0.0,49512.75141666668,0.0
2018-01-10 14:00:00,0.0,0.0,59937.84675000003,8520.283666666674
2018-01-10 15:00:00,0.0,0.0,63806.16085000003,11464.03133333334
2018-01-10 16:00:00,7003.478200000002,0.12,57435.235866666684,10208.45900000001
2018-01-10 17:00:00,129178.07189999998,50.118,53746.072833333346,7645.50966666667
2018-01-10 18:00:00,293960.8319333333,12.600000000000009,52817.658100000015,0.0
2018-01-10 19:00:00,139073.87475,12.600000000000009,63924.847200000026,0.0
2018-01-10 20:00:00,7440.480800000003,12.600000000000009,74101.15485000002,0.0
2018-01-10 21:00:00,0.0,12.600000000000009,71204.73948333337,0.0
2018-01-10 22:00:00,0.0,12.600000000000009,58589.93898333336,0.0
2018-01-10 23:00:00,0.0,0.0,22802.665250000013,0.0
2018-01-11 00:00:00,0.0,0.0,7294.41333333334,0.0
2018-01-11 01:00:00,0.0,0.0,19886.941733333355,0.0
2018-01-11 02:00:00,0.0,0.0,35202.78008333335,0.0
2018-01-11 03:00:00,0.0,0.0,45293.59353333335,0.0
2018-01-11 04:00:00,3.0000833333333334,0.0,49578.36003333335,0.0
2018-01-11 05:00:00,60.00098333333333,4062.5100000000048,56745.12480000001,0.0
2018-01-11 06:00:00,84.0006,3629.179666666671,57815.44108333334,0.0
2018-01-11 07:00:00,33.00145,4495.83633333334,57313.67846666667,8422.918666666674
2018-01-11 08:00:00,0.00031666666666666665,3479.188666666673,58273.56040000001,8147.75666666667
2018-01-11 09:00:00,6215.497183333336,0.0,60920.22603333334,7188.986000000004
2018-01-11 10:00:00,125928.50806666663,4629.289666666673,56801.89616666669,0.0
2018-01-11 11:00:00,302076.9095,3970.971333333339,51622.747250000015,0.0
2018-01-11 12:00:00,133328.83755,4345.8333333333385,50545.248883333355,0.0
2018-01-11 13:00:00,7355.19876666667,0.0,49885.25743333335,0.0
2018-01-11 14:00:00,0.0,0.0,62038.67851666669,7690.55566666667
2018-01-11 15:00:00,0.0,0.0,68648.65120000002,13751.07133333334
2018-01-11 16:00:00,8120.298250000004,50.118,55937.74281666668,12802.80900000001
2018-01-11 17:00:00,122997.29769999998,25.119,54244.40401666668,7993.793000000003
2018-01-11 18:00:00,282439.35213333333,12.600000000000009,58401.14160000002,0.0
2018-01-11 19:00:00,152271.34876666663,12.600000000000009,59760.513400000025,0.0
2018-01-11 20:00:00,9565.678850000004,12.600000000000009,67217.08658333335,0.0
2018-01-11 21:00:00,0.0,12.600000000000009,69332.15168333336,0.0
2018-01-11 22:00:00,0.0,12.600000000000009,58263.257100000024,0.0
2018-01-11 23:00:00,0.0,0.0,19185.015933333343,0.0
2018-01-12 00:00:00,0.0,0.0,9916.09076666668,0.0
2018-01-12 01:00:00,0.0,0.0,29244.43426666669,0.0
2018-01-12 02:00:00,0.0,0.0,40709.43630000002,0.0
2018-01-12 03:00:00,0.0,0.0,51417.74668333335,0.0
2018-01-12 04:00:00,0.0,0.0,51701.269150000015,0.0
2018-01-12 05:00:00,0.0011,3995.8333333333376,54999.29235000001,0.0
2018-01-12 06:00:00,60.001,3829.1836666666736,53760.85556666668,0.0
2018-01-12 07:00:00,112.00013333333332,5229.151666666674,53924.267516666674,9374.40733333334
2018-01-12 08:00:00,10.000499999999999,3729.1806666666716,58901.060166666684,10032.55366666667
2018-01-12 09:00:00,5060.092516666668,0.0,56783.56511666668,7781.294000000001
2018-01-12 10:00:00,122511.14381666665,4229.298666666672,49774.414850000016,0.0
2018-01-12 11:00:00,307781.3880833333,3904.306666666673,50441.076333333345,0.0
2018-01-12 12:00:00,134946.11889999997,3695.85433333334,49126.08095000002,0.0
2018-01-12 13:00:00,5043.858300000003,0.0,49937.75150000001,0.0
2018-01-12 14:00:00,0.0,0.0,63999.507216666694,7258.057666666668
2018-01-12 15:00:00,0.0,0.0,62210.34201666669,11478.157000000007
2018-01-12 16:00:00,7727.148283333338,75.117,47703.59546666669,11248.202000000007
2018-01-12 17:00:00,142749.07294999994,0.12,51392.746050000016,8284.473333333332
2018-01-12 18:00:00,299704.9457666667,12.600000000000009,50798.66375000002,0.0
2018-01-12 19:00:00,118276.44409999995,12.600000000000009,68645.1748166667,0.0
2018-01-12 20:00:00,8244.42816666667,12.600000000000009,69160.07186666668,0.0
2018-01-12 21:00:00,0.0,12.600000000000009,63176.16295000002,0.0
2018-01-12 22:00:00,0.0,12.600000000000009,53376.01620000003,0.0
2018-01-12 23:00:00,0.0,0.0,20723.858333333348,0.0
2018-01-13 00:00:00,0.0,0.0,6184.424316666675,0.0
2018-01-13 01:00:00,0.0,0.0,22127.77253333335,0.0
2018-01-13 02:00:00,0.0,0.0,40896.93635000002,0.0
2018-01-13 03:00:00,0.0,0.0,46712.75413333335,0.0
2018-01-13 04:00:00,0.0002666666666666667,0.0,51203.02110000001,0.0
2018-01-13 05:00:00,24.00115,2779.2066666666697,54360.546600000016,0.0
2018-01-13 06:00:00,111.00015,4295.836333333338,57369.42688333335,0.0
2018-01-13 07:00:00,45.0008,4662.492000000004,52860.428950000016,6993.10366666667
2018-01-13 08:00:00,0.00015000000000000001,2862.534000000004,53670.23325000002,9849.279333333334
2018-01-13 09:00:00,5091.294650000002,0.0,56442.734283333346,9006.83033333334
2018-01-13 10:00:00,139548.70379999996,4645.95233333334,51371.90441666668,0.0
2018-01-13 11:00:00,297412.86075,5779.269666666673,51298.56830000001,0.0
2018-01-13 12:00:00,125286.26858333331,3562.519000000006,56523.55961666668,0.0
2018-01-13 13:00:00,8784.14231666667,0.0,52796.91381666668,0.0
2018-01-13 14:00:00,0.0,0.0,62799.51096666669,8328.688000000007
2018-01-13 15:00:00,0.0,0.0,62770.34115000003,11754.075333333341
2018-01-13 16:00:00,5606.33046666667,100.116,49460.25156666668,11144.805666666669
2018-01-13 17:00:00,116293.61673333331,0.12,47815.24630000002,9276.060000000005
2018-01-13 18:00:00,297253.86374999996,12.600000000000009,42983.41563333335,0.0
2018-01-13 19:00:00,146873.54571666665,12.600000000000009,52809.51901666669,0.0
2018-01-13 20:00:00,9964.728983333338,12.600000000000009,65463.00828333335,0.0
2018-01-13 21:00:00,0.0,12.600000000000009,71116.65003333335,0.0
2018-01-13 22:00:00,0.0,12.600000000000009,61759.41240000002,0.0
2018-01-13 23:00:00,0.0,0.0,22751.90901666668,0.0
2018-01-14 00:00:00,0.0,0.0,0.0,0.0
2018-01-14 01:00:00,0.0,0.0,0.0,0.0
2018-01-14 02:00:00,0.0,0.0,0.0,0.0
2018-01-14 03:00:00,0.0,0.0,0.0,0.0
2018-01-14 04:00:00,0.0005166666666666667,0.0,0.0,0.0
2018-01-14 05:00:00,52.000883333333334,3679.1946666666718,0.0,0.0
2018-01-14 06:00:00,120.0,4629.164666666675,0.0,0.0
2018-01-14 07:00:00,10.001316666666666,3579.184666666672,0.0,8564.579333333335
2018-01-14 08:00:00,0.00013333333333333334,3995.8373333333384,0.0,10147.427666666674
2018-01-14 09:00:00,5184.629450000002,0.0,0.0,8922.818666666672
2018-01-14 10:00:00,141499.73335,4245.956333333339,0.0,0.0
2018-01-14 11:00:00,303928.09215,3737.6350000000048,0.0,0.0
2018-01-14 12:00:00,118866.10599999997,4795.834333333339,0.0,0.0
2018-01-14 13:00:00,5972.9433333333345,0.0,0.0,0.0
2018-01-14 14:00:00,0.0,0.0,0.0,10444.370333333341
2018-01-14 15:00:00,0.0,0.0,0.0,8848.451000000003
2018-01-14 16:00:00,7164.880600000004,25.119,0.0,10005.820000000003
2018-01-14 17:00:00,130469.09409999997,0.12,0.0,9287.761666666669
2018-01-14 18:00:00,295599.0789166667,12.600000000000009,0.0,0.0
2018-01-14 19:00:00,136475.2393333333,12.600000000000009,0.0,0.0
2018-01-14 20:00:00,8846.942350000003,12.600000000000009,0.0,0.0
2018-01-14 21:00:00,0.0,12.600000000000009,0.0,0.0
2018-01-14 22:00:00,0.0,12.600000000000009,0.0,0.0
2018-01-14 23:00:00,0.0,0.0,0.0,0.0
2018-01-15 00:00:00,0.0,0.0,6413.595316666672,0.0
2018-01-15 01:00:00,0.0,0.0,19896.94813333335,0.0
2018-01-15 02:00:00,0.0,0.0,34028.61031666669,0.0
2018-01-15 03:00:00,0.0,0.0,46746.08298333335,0.0
2018-01-15 04:00:00,0.00025,0.0,46276.11593333335,0.0
2018-01-15 05:00:00,19.00138333333333,4529.1676666666735,51798.88781666668,0.0
2018-01-15 06:00:00,106.00023333333334,4362.499000000008,54807.52801666668,0.0
2018-01-15 07:00:00,55.001083333333334,3612.5240000000026,55444.52033333334,8023.865000000005
2018-01-15 08:00:00,0.00030000000000000003,3712.516000000006,53251.91088333335,10479.929666666672
2018-01-15 09:00:00,12095.141933333336,0.0,52236.07616666669,8807.74766666667
2018-01-15 10:00:00,147534.84721666662,3337.6420000000016,46927.74168333335,0.0
2018-01-15 11:00:00,286428.9178,4320.961333333341,45952.74338333335,0.0
2018-01-15 12:00:00,125739.23978333331,4812.496000000008,48364.413716666684,0.0
2018-01-15 13:00:00,6386.059850000003,0.0,52836.07560000002,0.0
2018-01-15 14:00:00,0.0,0.0,66884.50713333336,9157.74966666667
2018-01-15 15:00:00,0.0,0.0,65581.99248333335,10289.27733333334
2018-01-15 16:00:00,6293.728750000003,0.12,50444.41121666668,10636.681333333338
2018-01-15 17:00:00,125287.73969999995,0.12,46506.91338333335,8017.77366666667
2018-01-15 18:00:00,295146.0129833333,12.600000000000009,48645.82706666669,0.0
2018-01-15 19:00:00,141737.76979999998,12.600000000000009,63735.66941666669,0.0
2018-01-15 20:00:00,6395.4468000000015,12.600000000000009,77156.07455000002,0.0
2018-01-15 21:00:00,0.0,12.600000000000009,74222.55426666669,0.0
2018-01-15 22:00:00,0.0,12.600000000000009,61309.50400000002,0.0
2018-01-15 23:00:00,0.0,0.0,23663.084850000014,0.0
2018-01-16 00:00:00,0.0,0.0,8425.257916666678,0.0
2018-01-16 01:00:00,0.0,0.0,26001.099350000022,0.0
2018-01-16 02:00:00,0.0,0.0,38981.94120000002,0.0
2018-01-16 03:00:00,0.0,0.0,38205.27573333335,0.0
2018-01-16 04:00:00,14.000716666666667,0.0,42870.210283333356,0.0
2018-01-16 05:00:00,120.0,4345.8383333333395,49145.21821666669,0.0
2018-01-16 06:00:00,54.001099999999994,3312.524000000004,50730.373000000014,0.0
